기준일자,주요국가대륙명,국가명,성별,인원,전년동기,증감률
201501,대륙전체,연도,남성,377056.0,0.0,0
201501,대륙전체,연도,여성,469606.0,0.0,0
201501,대륙전체,연도,승무원,70392.0,0.0,0
201501,대륙전체,연도,전체,917054.0,0.0,0
201501,아시아,연도대륙,남성,293214.0,0.0,0
201501,아시아,연도대륙,여성,413974.0,0.0,0
201501,아시아,연도대륙,승무원,55963.0,0.0,0
201501,아시아,연도대륙,전체,763151.0,0.0,0
201501,아시아,중국,남성,139796.0,0.0,0
201501,아시아,중국,여성,232629.0,0.0,0
201501,아시아,중국,승무원,21920.0,0.0,0
201501,아시아,중국,전체,394345.0,0.0,0
201501,아시아,일본,남성,64198.0,0.0,0
201501,아시아,일본,여성,73653.0,0.0,0
201501,아시아,일본,승무원,1781.0,0.0,0
201501,아시아,일본,전체,139632.0,0.0,0
201501,아시아,대만,남성,16564.0,0.0,0
201501,아시아,대만,여성,32698.0,0.0,0
201501,아시아,대만,승무원,536.0,0.0,0
201501,아시아,대만,전체,49798.0,0.0,0
201501,아시아,홍콩,남성,12993.0,0.0,0
201501,아시아,홍콩,여성,21866.0,0.0,0
201501,아시아,홍콩,승무원,548.0,0.0,0
201501,아시아,홍콩,전체,35407.0,0.0,0
201501,아시아,마카오,남성,769.0,0.0,0
201501,아시아,마카오,여성,1774.0,0.0,0
201501,아시아,마카오,승무원,28.0,0.0,0
201501,아시아,마카오,전체,2571.0,0.0,0
201501,아시아,필리핀,남성,7948.0,0.0,0
201501,아시아,필리핀,여성,4378.0,0.0,0
201501,아시아,필리핀,승무원,12390.0,0.0,0
201501,아시아,필리핀,전체,24716.0,0.0,0
201501,아시아,인도네시아,남성,5235.0,0.0,0
201501,아시아,인도네시아,여성,4086.0,0.0,0
201501,아시아,인도네시아,승무원,2799.0,0.0,0
201501,아시아,인도네시아,전체,12120.0,0.0,0
201501,아시아,태국,남성,13618.0,0.0,0
201501,아시아,태국,여성,22828.0,0.0,0
201501,아시아,태국,승무원,4434.0,0.0,0
201501,아시아,태국,전체,40880.0,0.0,0
201501,아시아,베트남,남성,3214.0,0.0,0
201501,아시아,베트남,여성,2109.0,0.0,0
201501,아시아,베트남,승무원,2572.0,0.0,0
201501,아시아,베트남,전체,7895.0,0.0,0
201501,아시아,인도,남성,4245.0,0.0,0
201501,아시아,인도,여성,870.0,0.0,0
201501,아시아,인도,승무원,2113.0,0.0,0
201501,아시아,인도,전체,7228.0,0.0,0
201501,아시아,말레이시아,남성,5091.0,0.0,0
201501,아시아,말레이시아,여성,5947.0,0.0,0
201501,아시아,말레이시아,승무원,1358.0,0.0,0
201501,아시아,말레이시아,전체,12396.0,0.0,0
201501,아시아,싱가포르,남성,3888.0,0.0,0
201501,아시아,싱가포르,여성,3838.0,0.0,0
201501,아시아,싱가포르,승무원,1208.0,0.0,0
201501,아시아,싱가포르,전체,8934.0,0.0,0
201501,아시아,몽골,남성,3060.0,0.0,0
201501,아시아,몽골,여성,3126.0,0.0,0
201501,아시아,몽골,승무원,13.0,0.0,0
201501,아시아,몽골,전체,6199.0,0.0,0
201501,아시아,우즈베키스탄,남성,2459.0,0.0,0
201501,아시아,우즈베키스탄,여성,950.0,0.0,0
201501,아시아,우즈베키스탄,승무원,192.0,0.0,0
201501,아시아,우즈베키스탄,전체,3601.0,0.0,0
201501,아시아,미얀마,남성,1693.0,0.0,0
201501,아시아,미얀마,여성,132.0,0.0,0
201501,아시아,미얀마,승무원,2661.0,0.0,0
201501,아시아,미얀마,전체,4486.0,0.0,0
201501,아시아,GCC,남성,1026.0,0.0,0
201501,아시아,GCC,여성,446.0,0.0,0
201501,아시아,GCC,승무원,19.0,0.0,0
201501,아시아,GCC,전체,1491.0,0.0,0
201501,아시아,카자흐스탄,남성,932.0,0.0,0
201501,아시아,카자흐스탄,여성,1225.0,0.0,0
201501,아시아,카자흐스탄,승무원,106.0,0.0,0
201501,아시아,카자흐스탄,전체,2263.0,0.0,0
201501,아시아,튀르키예,남성,635.0,0.0,0
201501,아시아,튀르키예,여성,148.0,0.0,0
201501,아시아,튀르키예,승무원,609.0,0.0,0
201501,아시아,튀르키예,전체,1392.0,0.0,0
201501,아시아,캄보디아,남성,973.0,0.0,0
201501,아시아,캄보디아,여성,307.0,0.0,0
201501,아시아,캄보디아,승무원,24.0,0.0,0
201501,아시아,캄보디아,전체,1304.0,0.0,0
201501,아시아,스리랑카,남성,1002.0,0.0,0
201501,아시아,스리랑카,여성,56.0,0.0,0
201501,아시아,스리랑카,승무원,192.0,0.0,0
201501,아시아,스리랑카,전체,1250.0,0.0,0
201501,아시아,방글라데시,남성,534.0,0.0,0
201501,아시아,방글라데시,여성,43.0,0.0,0
201501,아시아,방글라데시,승무원,113.0,0.0,0
201501,아시아,방글라데시,전체,690.0,0.0,0
201501,아시아,파키스탄,남성,591.0,0.0,0
201501,아시아,파키스탄,여성,68.0,0.0,0
201501,아시아,파키스탄,승무원,38.0,0.0,0
201501,아시아,파키스탄,전체,697.0,0.0,0
201501,아시아,이스라엘,남성,570.0,0.0,0
201501,아시아,이스라엘,여성,197.0,0.0,0
201501,아시아,이스라엘,승무원,21.0,0.0,0
201501,아시아,이스라엘,전체,788.0,0.0,0
201501,아시아,이란,남성,199.0,0.0,0
201501,아시아,이란,여성,32.0,0.0,0
201501,아시아,이란,승무원,4.0,0.0,0
201501,아시아,이란,전체,235.0,0.0,0
201501,아시아,기타,남성,1981.0,0.0,0
201501,아시아,기타,여성,568.0,0.0,0
201501,아시아,기타,승무원,284.0,0.0,0
201501,아시아,기타,전체,2833.0,0.0,0
201501,아메리카,연도대륙,남성,35510.0,0.0,0
201501,아메리카,연도대륙,여성,24333.0,0.0,0
201501,아메리카,연도대륙,승무원,4060.0,0.0,0
201501,아메리카,연도대륙,전체,63903.0,0.0,0
201501,아메리카,미국,남성,28811.0,0.0,0
201501,아메리카,미국,여성,18992.0,0.0,0
201501,아메리카,미국,승무원,3093.0,0.0,0
201501,아메리카,미국,전체,50896.0,0.0,0
201501,아메리카,캐나다,남성,4988.0,0.0,0
201501,아메리카,캐나다,여성,4371.0,0.0,0
201501,아메리카,캐나다,승무원,539.0,0.0,0
201501,아메리카,캐나다,전체,9898.0,0.0,0
201501,아메리카,브라질,남성,641.0,0.0,0
201501,아메리카,브라질,여성,322.0,0.0,0
201501,아메리카,브라질,승무원,116.0,0.0,0
201501,아메리카,브라질,전체,1079.0,0.0,0
201501,아메리카,멕시코,남성,412.0,0.0,0
201501,아메리카,멕시코,여성,231.0,0.0,0
201501,아메리카,멕시코,승무원,106.0,0.0,0
201501,아메리카,멕시코,전체,749.0,0.0,0
201501,아메리카,기타,남성,658.0,0.0,0
201501,아메리카,기타,여성,417.0,0.0,0
201501,아메리카,기타,승무원,206.0,0.0,0
201501,아메리카,기타,전체,1281.0,0.0,0
201501,유럽,연도대륙,남성,31306.0,0.0,0
201501,유럽,연도대륙,여성,14257.0,0.0,0
201501,유럽,연도대륙,승무원,9619.0,0.0,0
201501,유럽,연도대륙,전체,55182.0,0.0,0
201501,유럽,러시아,남성,5837.0,0.0,0
201501,유럽,러시아,여성,5065.0,0.0,0
201501,유럽,러시아,승무원,3055.0,0.0,0
201501,유럽,러시아,전체,13957.0,0.0,0
201501,유럽,영국,남성,6223.0,0.0,0
201501,유럽,영국,여성,2870.0,0.0,0
201501,유럽,영국,승무원,622.0,0.0,0
201501,유럽,영국,전체,9715.0,0.0,0
201501,유럽,독일,남성,4316.0,0.0,0
201501,유럽,독일,여성,1303.0,0.0,0
201501,유럽,독일,승무원,697.0,0.0,0
201501,유럽,독일,전체,6316.0,0.0,0
201501,유럽,프랑스,남성,3406.0,0.0,0
201501,유럽,프랑스,여성,1389.0,0.0,0
201501,유럽,프랑스,승무원,487.0,0.0,0
201501,유럽,프랑스,전체,5282.0,0.0,0
201501,유럽,이탈리아,남성,1526.0,0.0,0
201501,유럽,이탈리아,여성,322.0,0.0,0
201501,유럽,이탈리아,승무원,242.0,0.0,0
201501,유럽,이탈리아,전체,2090.0,0.0,0
201501,유럽,네덜란드,남성,1279.0,0.0,0
201501,유럽,네덜란드,여성,355.0,0.0,0
201501,유럽,네덜란드,승무원,392.0,0.0,0
201501,유럽,네덜란드,전체,2026.0,0.0,0
201501,유럽,우크라이나,남성,519.0,0.0,0
201501,유럽,우크라이나,여성,118.0,0.0,0
201501,유럽,우크라이나,승무원,1327.0,0.0,0
201501,유럽,우크라이나,전체,1964.0,0.0,0
201501,유럽,스페인,남성,733.0,0.0,0
201501,유럽,스페인,여성,266.0,0.0,0
201501,유럽,스페인,승무원,145.0,0.0,0
201501,유럽,스페인,전체,1144.0,0.0,0
201501,유럽,루마니아,남성,254.0,0.0,0
201501,유럽,루마니아,여성,55.0,0.0,0
201501,유럽,루마니아,승무원,412.0,0.0,0
201501,유럽,루마니아,전체,721.0,0.0,0
201501,유럽,노르웨이,남성,1395.0,0.0,0
201501,유럽,노르웨이,여성,301.0,0.0,0
201501,유럽,노르웨이,승무원,33.0,0.0,0
201501,유럽,노르웨이,전체,1729.0,0.0,0
201501,유럽,스웨덴,남성,696.0,0.0,0
201501,유럽,스웨덴,여성,251.0,0.0,0
201501,유럽,스웨덴,승무원,73.0,0.0,0
201501,유럽,스웨덴,전체,1020.0,0.0,0
201501,유럽,폴란드,남성,436.0,0.0,0
201501,유럽,폴란드,여성,140.0,0.0,0
201501,유럽,폴란드,승무원,332.0,0.0,0
201501,유럽,폴란드,전체,908.0,0.0,0
201501,유럽,스위스,남성,499.0,0.0,0
201501,유럽,스위스,여성,185.0,0.0,0
201501,유럽,스위스,승무원,27.0,0.0,0
201501,유럽,스위스,전체,711.0,0.0,0
201501,유럽,포르투갈,남성,229.0,0.0,0
201501,유럽,포르투갈,여성,229.0,0.0,0
201501,유럽,포르투갈,승무원,68.0,0.0,0
201501,유럽,포르투갈,전체,526.0,0.0,0
201501,유럽,오스트리아,남성,458.0,0.0,0
201501,유럽,오스트리아,여성,129.0,0.0,0
201501,유럽,오스트리아,승무원,101.0,0.0,0
201501,유럽,오스트리아,전체,688.0,0.0,0
201501,유럽,핀란드,남성,394.0,0.0,0
201501,유럽,핀란드,여성,160.0,0.0,0
201501,유럽,핀란드,승무원,208.0,0.0,0
201501,유럽,핀란드,전체,762.0,0.0,0
201501,유럽,벨기에,남성,366.0,0.0,0
201501,유럽,벨기에,여성,119.0,0.0,0
201501,유럽,벨기에,승무원,76.0,0.0,0
201501,유럽,벨기에,전체,561.0,0.0,0
201501,유럽,크로아티아,남성,178.0,0.0,0
201501,유럽,크로아티아,여성,21.0,0.0,0
201501,유럽,크로아티아,승무원,139.0,0.0,0
201501,유럽,크로아티아,전체,338.0,0.0,0
201501,유럽,그리스,남성,319.0,0.0,0
201501,유럽,그리스,여성,46.0,0.0,0
201501,유럽,그리스,승무원,233.0,0.0,0
201501,유럽,그리스,전체,598.0,0.0,0
201501,유럽,불가리아,남성,142.0,0.0,0
201501,유럽,불가리아,여성,33.0,0.0,0
201501,유럽,불가리아,승무원,270.0,0.0,0
201501,유럽,불가리아,전체,445.0,0.0,0
201501,유럽,덴마크,남성,577.0,0.0,0
201501,유럽,덴마크,여성,139.0,0.0,0
201501,유럽,덴마크,승무원,87.0,0.0,0
201501,유럽,덴마크,전체,803.0,0.0,0
201501,유럽,아일랜드,남성,443.0,0.0,0
201501,유럽,아일랜드,여성,155.0,0.0,0
201501,유럽,아일랜드,승무원,39.0,0.0,0
201501,유럽,아일랜드,전체,637.0,0.0,0
201501,유럽,기타,남성,1081.0,0.0,0
201501,유럽,기타,여성,606.0,0.0,0
201501,유럽,기타,승무원,554.0,0.0,0
201501,유럽,기타,전체,2241.0,0.0,0
201501,오세아니아,연도대륙,남성,7101.0,0.0,0
201501,오세아니아,연도대륙,여성,5734.0,0.0,0
201501,오세아니아,연도대륙,승무원,402.0,0.0,0
201501,오세아니아,연도대륙,전체,13237.0,0.0,0
201501,오세아니아,호주,남성,5402.0,0.0,0
201501,오세아니아,호주,여성,4379.0,0.0,0
201501,오세아니아,호주,승무원,216.0,0.0,0
201501,오세아니아,호주,전체,9997.0,0.0,0
201501,오세아니아,뉴질랜드,남성,1350.0,0.0,0
201501,오세아니아,뉴질랜드,여성,1175.0,0.0,0
201501,오세아니아,뉴질랜드,승무원,93.0,0.0,0
201501,오세아니아,뉴질랜드,전체,2618.0,0.0,0
201501,오세아니아,기타,남성,349.0,0.0,0
201501,오세아니아,기타,여성,180.0,0.0,0
201501,오세아니아,기타,승무원,93.0,0.0,0
201501,오세아니아,기타,전체,622.0,0.0,0
201501,아프리카,연도대륙,남성,1437.0,0.0,0
201501,아프리카,연도대륙,여성,665.0,0.0,0
201501,아프리카,연도대륙,승무원,325.0,0.0,0
201501,아프리카,연도대륙,전체,2427.0,0.0,0
201501,아프리카,남아프리카공화국,남성,428.0,0.0,0
201501,아프리카,남아프리카공화국,여성,413.0,0.0,0
201501,아프리카,남아프리카공화국,승무원,72.0,0.0,0
201501,아프리카,남아프리카공화국,전체,913.0,0.0,0
201501,아프리카,기타,남성,1009.0,0.0,0
201501,아프리카,기타,여성,252.0,0.0,0
201501,아프리카,기타,승무원,253.0,0.0,0
201501,아프리카,기타,전체,1514.0,0.0,0
201501,기타,연도대륙,남성,10.0,0.0,0
201501,기타,연도대륙,여성,6.0,0.0,0
201501,기타,연도대륙,승무원,23.0,0.0,0
201501,기타,연도대륙,전체,39.0,0.0,0
201501,기타,기타,남성,10.0,0.0,0
201501,기타,기타,여성,6.0,0.0,0
201501,기타,기타,승무원,23.0,0.0,0
201501,기타,기타,전체,39.0,0.0,0
201501,교포,연도대륙,남성,8478.0,0.0,0
201501,교포,연도대륙,여성,10637.0,0.0,0
201501,교포,연도대륙,승무원,0.0,0.0,0
201501,교포,연도대륙,전체,19115.0,0.0,0
201501,교포,교포,남성,8478.0,0.0,0
201501,교포,교포,여성,10637.0,0.0,0
201501,교포,교포,승무원,0.0,0.0,0
201501,교포,교포,전체,19115.0,0.0,0
201502,대륙전체,연도,남성,426711.0,0.0,0
201502,대륙전체,연도,여성,543807.0,0.0,0
201502,대륙전체,연도,승무원,80188.0,0.0,0
201502,대륙전체,연도,전체,1050706.0,0.0,0
201502,아시아,연도대륙,남성,349559.0,0.0,0
201502,아시아,연도대륙,여성,493178.0,0.0,0
201502,아시아,연도대륙,승무원,63183.0,0.0,0
201502,아시아,연도대륙,전체,905920.0,0.0,0
201502,아시아,중국,남성,188923.0,0.0,0
201502,아시아,중국,여성,300256.0,0.0,0
201502,아시아,중국,승무원,27608.0,0.0,0
201502,아시아,중국,전체,516787.0,0.0,0
201502,아시아,일본,남성,62231.0,0.0,0
201502,아시아,일본,여성,78641.0,0.0,0
201502,아시아,일본,승무원,1715.0,0.0,0
201502,아시아,일본,전체,142587.0,0.0,0
201502,아시아,대만,남성,19521.0,0.0,0
201502,아시아,대만,여성,33720.0,0.0,0
201502,아시아,대만,승무원,478.0,0.0,0
201502,아시아,대만,전체,53719.0,0.0,0
201502,아시아,홍콩,남성,21624.0,0.0,0
201502,아시아,홍콩,여성,28776.0,0.0,0
201502,아시아,홍콩,승무원,592.0,0.0,0
201502,아시아,홍콩,전체,50992.0,0.0,0
201502,아시아,마카오,남성,1276.0,0.0,0
201502,아시아,마카오,여성,2175.0,0.0,0
201502,아시아,마카오,승무원,26.0,0.0,0
201502,아시아,마카오,전체,3477.0,0.0,0
201502,아시아,필리핀,남성,6373.0,0.0,0
201502,아시아,필리핀,여성,4101.0,0.0,0
201502,아시아,필리핀,승무원,13266.0,0.0,0
201502,아시아,필리핀,전체,23740.0,0.0,0
201502,아시아,인도네시아,남성,4718.0,0.0,0
201502,아시아,인도네시아,여성,3859.0,0.0,0
201502,아시아,인도네시아,승무원,3515.0,0.0,0
201502,아시아,인도네시아,전체,12092.0,0.0,0
201502,아시아,태국,남성,11286.0,0.0,0
201502,아시아,태국,여성,19564.0,0.0,0
201502,아시아,태국,승무원,4011.0,0.0,0
201502,아시아,태국,전체,34861.0,0.0,0
201502,아시아,베트남,남성,4171.0,0.0,0
201502,아시아,베트남,여성,3282.0,0.0,0
201502,아시아,베트남,승무원,2356.0,0.0,0
201502,아시아,베트남,전체,9809.0,0.0,0
201502,아시아,인도,남성,3843.0,0.0,0
201502,아시아,인도,여성,708.0,0.0,0
201502,아시아,인도,승무원,3432.0,0.0,0
201502,아시아,인도,전체,7983.0,0.0,0
201502,아시아,말레이시아,남성,6081.0,0.0,0
201502,아시아,말레이시아,여성,7003.0,0.0,0
201502,아시아,말레이시아,승무원,1129.0,0.0,0
201502,아시아,말레이시아,전체,14213.0,0.0,0
201502,아시아,싱가포르,남성,3508.0,0.0,0
201502,아시아,싱가포르,여성,3592.0,0.0,0
201502,아시아,싱가포르,승무원,1066.0,0.0,0
201502,아시아,싱가포르,전체,8166.0,0.0,0
201502,아시아,몽골,남성,2584.0,0.0,0
201502,아시아,몽골,여성,2701.0,0.0,0
201502,아시아,몽골,승무원,35.0,0.0,0
201502,아시아,몽골,전체,5320.0,0.0,0
201502,아시아,우즈베키스탄,남성,2741.0,0.0,0
201502,아시아,우즈베키스탄,여성,1133.0,0.0,0
201502,아시아,우즈베키스탄,승무원,200.0,0.0,0
201502,아시아,우즈베키스탄,전체,4074.0,0.0,0
201502,아시아,미얀마,남성,1963.0,0.0,0
201502,아시아,미얀마,여성,244.0,0.0,0
201502,아시아,미얀마,승무원,2342.0,0.0,0
201502,아시아,미얀마,전체,4549.0,0.0,0
201502,아시아,GCC,남성,957.0,0.0,0
201502,아시아,GCC,여성,355.0,0.0,0
201502,아시아,GCC,승무원,24.0,0.0,0
201502,아시아,GCC,전체,1336.0,0.0,0
201502,아시아,카자흐스탄,남성,916.0,0.0,0
201502,아시아,카자흐스탄,여성,1260.0,0.0,0
201502,아시아,카자흐스탄,승무원,102.0,0.0,0
201502,아시아,카자흐스탄,전체,2278.0,0.0,0
201502,아시아,튀르키예,남성,627.0,0.0,0
201502,아시아,튀르키예,여성,198.0,0.0,0
201502,아시아,튀르키예,승무원,614.0,0.0,0
201502,아시아,튀르키예,전체,1439.0,0.0,0
201502,아시아,캄보디아,남성,1113.0,0.0,0
201502,아시아,캄보디아,여성,398.0,0.0,0
201502,아시아,캄보디아,승무원,25.0,0.0,0
201502,아시아,캄보디아,전체,1536.0,0.0,0
201502,아시아,스리랑카,남성,984.0,0.0,0
201502,아시아,스리랑카,여성,66.0,0.0,0
201502,아시아,스리랑카,승무원,150.0,0.0,0
201502,아시아,스리랑카,전체,1200.0,0.0,0
201502,아시아,방글라데시,남성,622.0,0.0,0
201502,아시아,방글라데시,여성,75.0,0.0,0
201502,아시아,방글라데시,승무원,190.0,0.0,0
201502,아시아,방글라데시,전체,887.0,0.0,0
201502,아시아,파키스탄,남성,705.0,0.0,0
201502,아시아,파키스탄,여성,111.0,0.0,0
201502,아시아,파키스탄,승무원,46.0,0.0,0
201502,아시아,파키스탄,전체,862.0,0.0,0
201502,아시아,이스라엘,남성,556.0,0.0,0
201502,아시아,이스라엘,여성,235.0,0.0,0
201502,아시아,이스라엘,승무원,13.0,0.0,0
201502,아시아,이스라엘,전체,804.0,0.0,0
201502,아시아,이란,남성,228.0,0.0,0
201502,아시아,이란,여성,63.0,0.0,0
201502,아시아,이란,승무원,6.0,0.0,0
201502,아시아,이란,전체,297.0,0.0,0
201502,아시아,기타,남성,2008.0,0.0,0
201502,아시아,기타,여성,662.0,0.0,0
201502,아시아,기타,승무원,242.0,0.0,0
201502,아시아,기타,전체,2912.0,0.0,0
201502,아메리카,연도대륙,남성,34182.0,0.0,0
201502,아메리카,연도대륙,여성,23618.0,0.0,0
201502,아메리카,연도대륙,승무원,5030.0,0.0,0
201502,아메리카,연도대륙,전체,62830.0,0.0,0
201502,아메리카,미국,남성,27050.0,0.0,0
201502,아메리카,미국,여성,17974.0,0.0,0
201502,아메리카,미국,승무원,3704.0,0.0,0
201502,아메리카,미국,전체,48728.0,0.0,0
201502,아메리카,캐나다,남성,5357.0,0.0,0
201502,아메리카,캐나다,여성,4550.0,0.0,0
201502,아메리카,캐나다,승무원,630.0,0.0,0
201502,아메리카,캐나다,전체,10537.0,0.0,0
201502,아메리카,브라질,남성,655.0,0.0,0
201502,아메리카,브라질,여성,327.0,0.0,0
201502,아메리카,브라질,승무원,177.0,0.0,0
201502,아메리카,브라질,전체,1159.0,0.0,0
201502,아메리카,멕시코,남성,415.0,0.0,0
201502,아메리카,멕시코,여성,248.0,0.0,0
201502,아메리카,멕시코,승무원,152.0,0.0,0
201502,아메리카,멕시코,전체,815.0,0.0,0
201502,아메리카,기타,남성,705.0,0.0,0
201502,아메리카,기타,여성,519.0,0.0,0
201502,아메리카,기타,승무원,367.0,0.0,0
201502,아메리카,기타,전체,1591.0,0.0,0
201502,유럽,연도대륙,남성,28182.0,0.0,0
201502,유럽,연도대륙,여성,12519.0,0.0,0
201502,유럽,연도대륙,승무원,11175.0,0.0,0
201502,유럽,연도대륙,전체,51876.0,0.0,0
201502,유럽,러시아,남성,4520.0,0.0,0
201502,유럽,러시아,여성,3581.0,0.0,0
201502,유럽,러시아,승무원,3633.0,0.0,0
201502,유럽,러시아,전체,11734.0,0.0,0
201502,유럽,영국,남성,5028.0,0.0,0
201502,유럽,영국,여성,2066.0,0.0,0
201502,유럽,영국,승무원,957.0,0.0,0
201502,유럽,영국,전체,8051.0,0.0,0
201502,유럽,독일,남성,4187.0,0.0,0
201502,유럽,독일,여성,1233.0,0.0,0
201502,유럽,독일,승무원,626.0,0.0,0
201502,유럽,독일,전체,6046.0,0.0,0
201502,유럽,프랑스,남성,3638.0,0.0,0
201502,유럽,프랑스,여성,1774.0,0.0,0
201502,유럽,프랑스,승무원,566.0,0.0,0
201502,유럽,프랑스,전체,5978.0,0.0,0
201502,유럽,이탈리아,남성,1703.0,0.0,0
201502,유럽,이탈리아,여성,334.0,0.0,0
201502,유럽,이탈리아,승무원,966.0,0.0,0
201502,유럽,이탈리아,전체,3003.0,0.0,0
201502,유럽,네덜란드,남성,1187.0,0.0,0
201502,유럽,네덜란드,여성,373.0,0.0,0
201502,유럽,네덜란드,승무원,396.0,0.0,0
201502,유럽,네덜란드,전체,1956.0,0.0,0
201502,유럽,우크라이나,남성,523.0,0.0,0
201502,유럽,우크라이나,여성,170.0,0.0,0
201502,유럽,우크라이나,승무원,962.0,0.0,0
201502,유럽,우크라이나,전체,1655.0,0.0,0
201502,유럽,스페인,남성,700.0,0.0,0
201502,유럽,스페인,여성,311.0,0.0,0
201502,유럽,스페인,승무원,156.0,0.0,0
201502,유럽,스페인,전체,1167.0,0.0,0
201502,유럽,루마니아,남성,263.0,0.0,0
201502,유럽,루마니아,여성,76.0,0.0,0
201502,유럽,루마니아,승무원,474.0,0.0,0
201502,유럽,루마니아,전체,813.0,0.0,0
201502,유럽,노르웨이,남성,997.0,0.0,0
201502,유럽,노르웨이,여성,228.0,0.0,0
201502,유럽,노르웨이,승무원,34.0,0.0,0
201502,유럽,노르웨이,전체,1259.0,0.0,0
201502,유럽,스웨덴,남성,696.0,0.0,0
201502,유럽,스웨덴,여성,265.0,0.0,0
201502,유럽,스웨덴,승무원,64.0,0.0,0
201502,유럽,스웨덴,전체,1025.0,0.0,0
201502,유럽,폴란드,남성,424.0,0.0,0
201502,유럽,폴란드,여성,157.0,0.0,0
201502,유럽,폴란드,승무원,362.0,0.0,0
201502,유럽,폴란드,전체,943.0,0.0,0
201502,유럽,스위스,남성,501.0,0.0,0
201502,유럽,스위스,여성,194.0,0.0,0
201502,유럽,스위스,승무원,37.0,0.0,0
201502,유럽,스위스,전체,732.0,0.0,0
201502,유럽,포르투갈,남성,288.0,0.0,0
201502,유럽,포르투갈,여성,321.0,0.0,0
201502,유럽,포르투갈,승무원,74.0,0.0,0
201502,유럽,포르투갈,전체,683.0,0.0,0
201502,유럽,오스트리아,남성,400.0,0.0,0
201502,유럽,오스트리아,여성,136.0,0.0,0
201502,유럽,오스트리아,승무원,94.0,0.0,0
201502,유럽,오스트리아,전체,630.0,0.0,0
201502,유럽,핀란드,남성,416.0,0.0,0
201502,유럽,핀란드,여성,212.0,0.0,0
201502,유럽,핀란드,승무원,180.0,0.0,0
201502,유럽,핀란드,전체,808.0,0.0,0
201502,유럽,벨기에,남성,397.0,0.0,0
201502,유럽,벨기에,여성,137.0,0.0,0
201502,유럽,벨기에,승무원,77.0,0.0,0
201502,유럽,벨기에,전체,611.0,0.0,0
201502,유럽,크로아티아,남성,111.0,0.0,0
201502,유럽,크로아티아,여성,18.0,0.0,0
201502,유럽,크로아티아,승무원,147.0,0.0,0
201502,유럽,크로아티아,전체,276.0,0.0,0
201502,유럽,그리스,남성,300.0,0.0,0
201502,유럽,그리스,여성,56.0,0.0,0
201502,유럽,그리스,승무원,237.0,0.0,0
201502,유럽,그리스,전체,593.0,0.0,0
201502,유럽,불가리아,남성,112.0,0.0,0
201502,유럽,불가리아,여성,42.0,0.0,0
201502,유럽,불가리아,승무원,303.0,0.0,0
201502,유럽,불가리아,전체,457.0,0.0,0
201502,유럽,덴마크,남성,466.0,0.0,0
201502,유럽,덴마크,여성,137.0,0.0,0
201502,유럽,덴마크,승무원,120.0,0.0,0
201502,유럽,덴마크,전체,723.0,0.0,0
201502,유럽,아일랜드,남성,348.0,0.0,0
201502,유럽,아일랜드,여성,136.0,0.0,0
201502,유럽,아일랜드,승무원,33.0,0.0,0
201502,유럽,아일랜드,전체,517.0,0.0,0
201502,유럽,기타,남성,977.0,0.0,0
201502,유럽,기타,여성,562.0,0.0,0
201502,유럽,기타,승무원,677.0,0.0,0
201502,유럽,기타,전체,2216.0,0.0,0
201502,오세아니아,연도대륙,남성,4987.0,0.0,0
201502,오세아니아,연도대륙,여성,3516.0,0.0,0
201502,오세아니아,연도대륙,승무원,414.0,0.0,0
201502,오세아니아,연도대륙,전체,8917.0,0.0,0
201502,오세아니아,호주,남성,3972.0,0.0,0
201502,오세아니아,호주,여성,2785.0,0.0,0
201502,오세아니아,호주,승무원,253.0,0.0,0
201502,오세아니아,호주,전체,7010.0,0.0,0
201502,오세아니아,뉴질랜드,남성,890.0,0.0,0
201502,오세아니아,뉴질랜드,여성,659.0,0.0,0
201502,오세아니아,뉴질랜드,승무원,83.0,0.0,0
201502,오세아니아,뉴질랜드,전체,1632.0,0.0,0
201502,오세아니아,기타,남성,125.0,0.0,0
201502,오세아니아,기타,여성,72.0,0.0,0
201502,오세아니아,기타,승무원,78.0,0.0,0
201502,오세아니아,기타,전체,275.0,0.0,0
201502,아프리카,연도대륙,남성,1764.0,0.0,0
201502,아프리카,연도대륙,여성,744.0,0.0,0
201502,아프리카,연도대륙,승무원,368.0,0.0,0
201502,아프리카,연도대륙,전체,2876.0,0.0,0
201502,아프리카,남아프리카공화국,남성,358.0,0.0,0
201502,아프리카,남아프리카공화국,여성,379.0,0.0,0
201502,아프리카,남아프리카공화국,승무원,118.0,0.0,0
201502,아프리카,남아프리카공화국,전체,855.0,0.0,0
201502,아프리카,기타,남성,1406.0,0.0,0
201502,아프리카,기타,여성,365.0,0.0,0
201502,아프리카,기타,승무원,250.0,0.0,0
201502,아프리카,기타,전체,2021.0,0.0,0
201502,기타,연도대륙,남성,15.0,0.0,0
201502,기타,연도대륙,여성,10.0,0.0,0
201502,기타,연도대륙,승무원,18.0,0.0,0
201502,기타,연도대륙,전체,43.0,0.0,0
201502,기타,기타,남성,15.0,0.0,0
201502,기타,기타,여성,10.0,0.0,0
201502,기타,기타,승무원,18.0,0.0,0
201502,기타,기타,전체,43.0,0.0,0
201502,교포,연도대륙,남성,8022.0,0.0,0
201502,교포,연도대륙,여성,10222.0,0.0,0
201502,교포,연도대륙,승무원,0.0,0.0,0
